sig_id	x	y	DBSCAN-clustering	KMeans-clustering	p-value	Cell	Dose	Perturbation_ID	Time	Perturbation	EHR_Coprescribed_Drugs	EHR_Diagnoses	Phase	MOA	rings	scaffolds	n_rings	n_scaffolds	predicted_MOA	R2_Score	Batch	Scores
LJP001_BT20_6H:BRD-K79090631-001-18-1:0.08	-8.950178397	9.001263232	2	2	0.0	BT20	0.08	BRD-K79090631	6.0	CGP-60474	unknown	unknown	unknown	unknown	n1cnccc1	n1cccnc1Nc2ccccc2	3.0	3.0	CDK inhibitor	0.0713038429	LJP001	0.0172413793
CPC009_MCF7_6H:BRD-K19724398-019-01-9:10	-5.3498708135	3.5797525165	14	8	0.0	MCF7	10.0	BRD-K19724398	6.0	BRD-K19724398	unknown	unknown	unknown	unknown	n1csc2ccccc12	n1c(sc2ccccc12)-c3csc4c3CCNCC4	2.0	1.0	dopamine receptor antagonist	0.6073490522	CPC009	-0.0172413793
CPC020_VCAP_6H:BRD-A94793051-001-01-0:10	-9.9037674977	-1.5951404898	7	14	0.0	VCAP	10.0	BRD-A94793051	6.0	gestrinone	unknown	unknown	Launched	progesterone receptor antagonist	C1=CC2CCCC2C3C1=C4C(=CCCC4)CC3	unknown	1.0	0.0	glucocorticoid receptor agonist	0.3374513264	CPC020	0.0344827586
CPC013_MCF7_24H:BRD-K15600710-066-01-7:10	2.4870425829	1.9319398146	0	24	0.0	MCF7	10.0	BRD-K15600710	24.0	obatoclax	unknown	unknown	Phase 3	BCL inhibitor	c1ccc2[nH]ccc2c1	N1=CC=CC1=Cc2ccc[nH]2	1.0	3.0	calcium channel blocker	0.2007232644	CPC013	0.0
CPC015_HT29_6H:BRD-A13964793-001-01-8:10	-3.70350593	-0.340929564	0	6	0.007	HT29	10.0	BRD-A13964793	6.0	BRD-A13964793	unknown	unknown	Preclinical	beta-secretase inhibitor	N1C2C3C4CC5C3C1C6C2C4C56	c1ccc(cc1)CCN2C3C4C5CC6C4C2C7C3C5C67	2.0	1.0	cyclooxygenase inhibitor	0.0390198826	CPC015	0.0517241379
CPC012_MCF7_6H:BRD-K44432556-001-01-4:10	5.6186146212	-5.3914835405	1	9	0.0	MCF7	10.0	BRD-K44432556	6.0	VU-0418946-1	unknown	unknown	unknown	unknown	c1ccccc1	c1ccc(cc1)-c2ccccc2	3.0	12.0	HDAC inhibitor	0.2011244084	CPC012	0.0
CPC008_HT29_6H:BRD-K68833544-001-01-9:10	-1.2371807239	-2.7759867168	0	18	0.0	HT29	10.0	BRD-K68833544	6.0	BRD-K68833544	unknown	unknown	unknown	unknown	c1ccccc1	[N]1[CH]C2=C(NCNC2)N([CH]1)CCc3ccccc3	2.0	1.0	Aurora kinase inhibitor	-0.267653347	CPC008	0.0
CPC012_A375_6H:BRD-K55591206-001-07-4:10	-0.8105175987	-0.2639985827	0	0	0.0336	A375	10.0	BRD-K55591206	6.0	epigallocatechin	unknown	unknown	Phase 2/Phase 3	bacterial DNA gyrase inhibitor	c1ccccc1	O1c2ccccc2CCC1c3ccccc3	2.0	3.0	topoisomerase inhibitor	-0.6630633513	CPC012	0.0
CPC006_HT29_6H:BRD-A02481876-001-09-9:60	-3.2903571759	5.8932817998	0	27	0.0	HT29	60.0	BRD-A02481876	6.0	importazole	unknown	unknown	unknown	unknown	n1cnc2ccccc2c1	n1cnc(NCc2ccccc2)c3ccccc13	2.0	3.0	PI3K inhibitor	0.0639706013	CPC006	-0.0689655172
CPC006_HA1E_6H:BRD-K92980438-001-01-7:160	1.4331707952	0.8384514335	0	15	0.0	HA1E	160.0	BRD-K92980438	6.0	BRD-K92980438	unknown	unknown	Preclinical	hexokinase inhibitor	unknown	unknown	0.0	0.0	HDAC inhibitor	0.0397730997	CPC006	0.0689655172
CPC008_PC3_24H:BRD-A32595718-001-04-3:10	4.6751803143	-2.032206275	0	5	0.0	PC3	10.0	BRD-A32595718	24.0	BJM-CSC-15	unknown	unknown	unknown	unknown	O1c2ccccc2OCC1	N(=Cc1ccc[nH]1)NCC2Oc3ccccc3OC2	1.0	1.0	RAF inhibitor	0.2359169316	CPC008	-0.275862069
CPC006_A549_24H:BRD-K92991072-001-02-3:10	4.7439074098	-5.6695529516	1	9	0.0	A549	10.0	BRD-K92991072	24.0	PAC-1	unknown	unknown	Phase 1	caspase activator	c1ccccc1	c1ccc(cc1)CN2CCNCC2	2.0	3.0	dopamine receptor antagonist	0.110329082	CPC006	-0.0862068966
CPC002_VCAP_24H:BRD-K37392901-003-01-7:10	7.4532154697	0.9764511946	0	23	0.0	VCAP	10.0	BRD-K37392901	24.0	NSC-632839	unknown	unknown	Preclinical	ubiquitin specific protease inhibitor	c1ccccc1	c1ccc(cc1)C=C2CNCCC2	2.0	2.0	HSP inhibitor	0.1472892484	CPC002	-0.0862068966
CPC010_PC3_24H:BRD-K99532291-001-07-2:10	3.2264949327	-5.0041476179	1	17	0.0042	PC3	10.0	BRD-K99532291	24.0	SPB02303	unknown	unknown	unknown	unknown	c1ccccc1	n1cscc1CNNCc2ccccc2	1.0	1.0	HDAC inhibitor	0.1481415492	CPC010	0.0344827586
CPC004_MCF7_6H:BRD-K03557653-001-02-7:10	9.2322919636	0.9436979232	0	1	0.0	MCF7	10.0	BRD-K03557653	6.0	sappanone-a	unknown	unknown	unknown	unknown	c1ccccc1	O1c2ccccc2CC(=Cc3ccccc3)C1	2.0	1.0	MEK inhibitor	0.1293867573	CPC004	-0.0517241379
CPC018_PHH_24H:BRD-K31491153-001-01-2:10	-0.8909653137	1.0192507642	0	10	0.0	PHH	10.0	BRD-K31491153	24.0	1-phenylbiguanide	unknown	unknown	Preclinical	serotonin receptor agonist	c1ccccc1	unknown	1.0	0.0	HSP inhibitor	0.0992830566	CPC018	0.0862068966
CPC006_VCAP_24H:BRD-K69840642-001-01-4:10	-3.9342443147	-9.5344099665	3	13	0.0	VCAP	10.0	BRD-K69840642	24.0	ISOX	unknown	unknown	unknown	unknown	c1ccccc1	n1oc(cc1)-c2ccccc2	1.0	1.0	HDAC inhibitor	0.0684315912	CPC006	0.2068965517
CPC006_MCF7_24H:BRD-K00615600-001-06-1:25	-2.5934620079	2.6572430903	0	16	0.0	MCF7	25.0	BRD-K00615600	24.0	AG-14361	unknown	unknown	Preclinical	PARP inhibitor	n1cn2c3c1cccc3CNCC2	n1c2cccc3c2n(c1-c4ccccc4)CCNC3	2.0	1.0	PARP inhibitor	0.0635000164	CPC006	0.0
CPC012_MCF7_24H:BRD-K14191038-001-03-6:10	-3.3281815328	-7.8425686453	-1	13	0.0	MCF7	10.0	BRD-K14191038	24.0	JFD02227	unknown	unknown	unknown	unknown	n1ccccc1	n1cccc(c1)CNCNCc2ncccc2	1.0	1.0	PARP inhibitor	0.1219728219	CPC012	0.0344827586
CPC005_VCAP_6H:BRD-K18036262-001-01-0:10	-1.5364346351	-0.8780735192	0	0	0.0173	VCAP	10.0	BRD-K18036262	6.0	L-168049	unknown	unknown	Preclinical	glucagon receptor antagonist	c1ccccc1	c1ccc(cc1)-c2cc[nH]c2	2.0	7.0	cyclooxygenase inhibitor	0.2268806749	CPC005	0.1034482759
CPC006_COV644_6H:BRD-K17349619-003-01-4:10	-9.1979351798	9.7799261567	2	2	0.0007	COV644	10.0	BRD-K17349619	6.0	HLI-373	unknown	unknown	unknown	unknown	n1cnc2nc3ccccc3cc2c1	unknown	1.0	0.0	PLK inhibitor	0.1114029738	CPC006	-0.0172413793
CPC001_VCAP_24H:BRD-K73395020-001-01-5:10	5.610900058	-3.6694308045	-1	9	0.0	VCAP	10.0	BRD-K73395020	24.0	SA-1478088	unknown	unknown	unknown	unknown	c1ccccc1	c1ccc(cc1)-c2ccccc2	1.0	1.0	HDAC inhibitor	0.0918490795	CPC001	-0.1034482759
CPC011_HT29_6H:BRD-A97437073-050-08-7:10	4.7012418745	2.4796795209	-1	24	0.0	HT29	10.0	BRD-A97437073	6.0	rosiglitazone	GLIPIZIDE	Other and unspecified angina pectoris	Withdrawn	insulin sensitizer, PPAR receptor agonist	c1ccccc1	S1CNCC1Cc2ccccc2	2.0	3.0	PLK inhibitor	0.0294170548	CPC011	-0.0172413793
CPC007_HT29_6H:BRD-K45308677-001-05-0:10	-1.3767836448	0.6705012151	0	10	0.0385	HT29	10.0	BRD-K45308677	6.0	BRD-K45308677	unknown	unknown	unknown	unknown	c1ccc2ccccc2c1	[N]1N=C(C=C1)Cc2cccc3ccccc32	1.0	1.0	dopamine receptor antagonist	-0.0333091026	CPC007	0.0172413793
CPC010_VCAP_24H:BRD-K73589401-001-20-2:10	-9.459818245	-1.5043345495	7	14	0.0	VCAP	10.0	BRD-K73589401	24.0	corticosterone	unknown	unknown	Preclinical	mineralocorticoid receptor agonist	C1=C2CCC3C(CCC4CCCC43)C2CCC1	unknown	1.0	0.0	glucocorticoid receptor agonist	0.2663029756	CPC010	0.0862068966
CPC006_PC3_24H:BRD-K83289131-001-01-4:10	2.6915937537	-4.8029153695	1	17	0.0	PC3	10.0	BRD-K83289131	24.0	CAY-10618	unknown	unknown	unknown	unknown	c1ccccc1	c1ccc(cc1)-c2ccccc2	2.0	6.0	dopamine receptor antagonist	0.1849302441	CPC006	0.0172413793
CPC009_PC3_6H:BRD-A75301702-001-01-8:10	2.8840657824	-1.0461561845	0	5	0.0	PC3	10.0	BRD-A75301702	6.0	BRD-A75301702	unknown	unknown	unknown	unknown	c1ccccc1	O1C=2C=CN[CH]C2C(c3ccccc3)c4c1ccc5ccccc54	2.0	3.0	PI3K inhibitor	0.2520472421	CPC009	-0.0517241379
CPC017_ASC_24H:BRD-K82823804-001-01-7:10	-0.5676338793	-0.5034524979	0	0	0.0	ASC	10.0	BRD-K82823804	24.0	SA-792987	unknown	unknown	Preclinical	PKC inhibitor	c1ccccc1	c1ccc(cc1)-c2cc3[nH]c4ccccc4c3c5c2CNC5	2.0	1.0	PARP inhibitor	0.2260379833	CPC017	-0.1724137931
CPC007_A375_24H:BRD-K06956503-001-02-0:10	-0.0181902552	-5.1456317987	0	11	0.0	A375	10.0	BRD-K06956503	24.0	BRD-K06956503	unknown	unknown	unknown	unknown	c1ccccc1	n1ccccc1NCc2ccccc2	2.0	4.0	histamine receptor antagonist	0.1694811525	CPC007	-0.0172413793
CPC012_ASC_24H:BRD-K04534322-001-01-8:10	-1.2084323084	5.3098744352	18	27	0.0	ASC	10.0	BRD-K04534322	24.0	BRD-K04534322	unknown	unknown	unknown	unknown	c1ccccc1	O1CC([Si]c2ccccc2)CC13c4ccccc4NC3	2.0	3.0	topoisomerase inhibitor	0.4700407682	CPC012	0.0
CPC012_VCAP_24H:BRD-A59985574-003-01-9:10	-0.4818982623	2.73202918	0	16	0.0	VCAP	10.0	BRD-A59985574	24.0	topotecan	OXALIPLATIN	Malignant neoplasm of ovary	Launched	topoisomerase inhibitor	n1c2ccccc2cc3c1C4=CC5=C([CH]N4C3)COCC5	unknown	1.0	0.0	topoisomerase inhibitor	0.1784821639	CPC012	0.0172413793
CPC018_A375_6H:BRD-K31699485-001-01-9:10	-2.0485479482	0.5752483324	0	10	0.0028	A375	10.0	BRD-K31699485	6.0	DMEOB	unknown	unknown	Preclinical	unknown	c1ccccc1	N(C=Nc1ccccc1)=Cc2ccccc2	1.0	1.0	cyclooxygenase inhibitor	0.0328295	CPC018	-0.0862068966
CPC019_VCAP_24H:BRD-K86027709-001-01-7:10	-2.2734877932	-4.4123164416	0	29	0.0	VCAP	10.0	BRD-K86027709	24.0	BRD-K86027709	unknown	unknown	unknown	unknown	O1c2ccccc2CNCCC1	c1ccc(cc1)NCc2ccccc2	2.0	3.0	topoisomerase inhibitor	0.2458693168	CPC019	0.1724137931
LJP001_MDAMB231_6H:BRD-K94294671-003-02-1:10	-1.5669928017	-0.6398990909	0	0	0.0	MDAMB231	10.0	BRD-K94294671	6.0	OSI-027	unknown	unknown	Phase 1	mTOR inhibitor	n1cnn2cncc2c1	n1cnn2c(nc(-c3cc4ccccc4[nH]3)c2c1)C5CCCCC5	3.0	3.0	cyclooxygenase inhibitor	0.1190788622	LJP001	0.0517241379
CPC015_HT29_6H:BRD-K72726508-001-01-3:10	-0.0943117961	-0.1060564916	0	26	0.0422	HT29	10.0	BRD-K72726508	6.0	arcyriaflavin-a	unknown	unknown	Preclinical	CDK inhibitor	c1ccc2c(c1)[nH]c3c4[nH]c5ccccc5c4c6c(c23)CNC6	unknown	1.0	0.0	PARP inhibitor	0.0411417618	CPC015	0.0517241379
CPC012_HT29_6H:BRD-K72238567-001-12-4:10	-8.746820806	9.941137329	2	2	0.0	HT29	10.0	BRD-K72238567	6.0	fludarabine	IDARUBICIN	Chronic lymphoid leukemia, without mention of having achieved remission	Launched	ribonucleotide reductase inhibitor	n1cnc2[N]C=Nc2c1	n1cnc2c(ncn2C3OCCC3)c1	1.0	1.0	CDK inhibitor	0.1902650701	CPC012	0.0517241379
CPC004_A375_6H:BRD-K87343924-001-02-4:10	-0.5042671748	-2.013079827	0	18	0.0	A375	10.0	BRD-K87343924	6.0	wortmannin	unknown	unknown	Preclinical	PI3K inhibitor	o1cc2c3c1CC4=C(CCC5CCCC45)C3COC2	unknown	1.0	0.0	PI3K inhibitor	0.2885441492	CPC004	0.0344827586
CPC012_PC3_24H:BRD-K10484463-001-06-6:10	1.0327786205	0.3722645152	0	15	0.0	PC3	10.0	BRD-K10484463	24.0	BRD-K10484463	unknown	unknown	unknown	unknown	n1csc2ccccc12	unknown	1.0	0.0	cyclooxygenase inhibitor	0.1656559511	CPC012	0.0689655172
CPC004_HCC515_24H:BRD-K17075857-001-06-9:10	1.7982942215	-0.5454736216	0	26	0.0	HCC515	10.0	BRD-K17075857	24.0	chloroxine	unknown	unknown	Launched	opioid receptor antagonist	n1cccc2ccccc12	unknown	1.0	0.0	estrogen receptor agonist	0.3610523996	CPC004	-0.275862069
CPD002_PC3_24H:BRD-K33106058-001-10-1:10	-1.5254991234	4.188480708	0	27	0.0	PC3	10.0	BRD-K33106058	24.0	cytarabine	IDARUBICIN	Pancytopenia	Launched	ribonucleotide reductase inhibitor	n1cnccc1	N1=CC=CN([CH]1)C2OCCC2	1.0	1.0	CDK inhibitor	0.181376835	CPD002	-0.0172413793
CPC010_VCAP_6H:BRD-K73589401-001-20-2:10	-9.917504592	-1.6758993479	7	14	0.0	VCAP	10.0	BRD-K73589401	6.0	corticosterone	unknown	unknown	Preclinical	mineralocorticoid receptor agonist	C1=C2CCC3C(CCC4CCCC43)C2CCC1	unknown	1.0	0.0	glucocorticoid receptor agonist	0.2663029756	CPC010	0.0172413793
LJP001_SKBR3_24H:BRD-K99252563-001-01-1:10	4.2920791775	5.7214892496	4	4	0.0	SKBR3	10.0	BRD-K99252563	24.0	QL-XII-47	unknown	unknown	unknown	unknown	n1cc2C=C[CH]Nc2c3ccccc13	n1cc2C=C[CH]N(c3ccc4c(c3)NCC4)c2c5ccccc15	2.0	3.0	cyclooxygenase inhibitor	0.1257074305	LJP001	0.0862068966
CPC019_MCF7_6H:BRD-A94377914-001-02-7:10	-4.0873305509	-9.5500857721	3	13	0.0	MCF7	10.0	BRD-A94377914	6.0	merck-ketone	unknown	unknown	unknown	unknown	unknown	unknown	0.0	0.0	cyclooxygenase inhibitor	unknown	CPC019	0.0172413793
CPC013_A375_6H:BRD-K74623475-001-02-7:10	-1.8308079547	-1.1417553662	0	0	0.0007	A375	10.0	BRD-K74623475	6.0	BRD-K74623475	unknown	unknown	unknown	unknown	c1ccccc1	O1c2ccc(cc2CNCCCOCCCCC1)NCNc3ccccc3	2.0	3.0	mTOR inhibitor	0.2159602468	CPC013	-0.1379310345
NMH001_NPC_24H:BRD-K66296774-001-05-3:10	-1.307522196	-2.0580881841	0	18	0.0	NPC	10.0	BRD-K66296774	24.0	fluvastatin	IRBESARTAN	Other drug allergy	Launched	HMGCR inhibitor	c1ccccc1	c1ccc(cc1)-c2c[nH]c3ccccc32	2.0	1.0	cyclooxygenase inhibitor	0.2758194654	NMH001	0.0517241379
CPC013_ASC_24H:BRD-K68202742-001-05-8:10	-4.0042638479	-9.8397181282	3	13	0.0	ASC	10.0	BRD-K68202742	24.0	trichostatin-a	unknown	unknown	Preclinical	HDAC inhibitor	c1ccccc1	unknown	1.0	0.0	HDAC inhibitor	0.0469413618	CPC013	0.0
CPC002_HCC515_6H:BRD-K91370081-001-10-3:10	3.6468244169	5.9704665355	4	4	0.0	HCC515	10.0	BRD-K91370081	6.0	anisomycin	unknown	unknown	Preclinical	DNA synthesis inhibitor	c1ccccc1	c1ccc(cc1)CC2NCCC2	1.0	1.0	protein synthesis inhibitor	0.0408168639	CPC002	0.0172413793
CPC013_A375_6H:BRD-K00954209-001-01-0:10	-4.1545016742	-3.1597585784	0	3	0.0	A375	10.0	BRD-K00954209	6.0	BRD-K00954209	unknown	unknown	unknown	unknown	c1ccccc1	O(c1ccc2c(ccn2-c3ccccc3)c1)CCN4Cc5ccccc5C4	3.0	3.0	cyclooxygenase inhibitor	-0.5256826911	CPC013	-0.0172413793
CPC019_A375_6H:BRD-K73945663-001-01-9:10	-3.5954393492	-1.3001731489	0	6	0.0463	A375	10.0	BRD-K73945663	6.0	BRD-K73945663	unknown	unknown	unknown	unknown	O1c2ccccc2CNCCC1	O1c2ccccc2CNCCC1CNSc3ccccc3	2.0	3.0	dopamine receptor antagonist	0.3857145496	CPC019	0.0344827586
CPC002_HCC515_24H:BRD-K80348542-001-01-4:10	3.7774808223	6.215153777	4	4	0.0	HCC515	10.0	BRD-K80348542	24.0	cephaeline	unknown	unknown	unknown	unknown	c1ccc2c(c1)CCN3CCCCC23	c1ccc2c(c1)CCNC2CC3CCN4CCc5ccccc5C4C3	2.0	1.0	protein synthesis inhibitor	0.0862438918	CPC002	0.224137931
CPC012_HT29_6H:BRD-K54987996-001-01-2:10	-0.1469122639	0.8386135907	0	15	0.0154	HT29	10.0	BRD-K54987996	6.0	CAY-10578	unknown	unknown	unknown	unknown	c1ccc2c(c1)CNC2	unknown	1.0	0.0	cyclooxygenase inhibitor	0.0349146365	CPC012	0.0172413793
CPC015_A549_24H:BRD-K15409150-001-01-7:10	-1.0894549305	-2.7540334284	0	18	0.0014	A549	10.0	BRD-K15409150	24.0	penfluridol	unknown	unknown	Launched	T-type calcium channel blocker	c1ccccc1	c1ccc(cc1)Cc2ccccc2	2.0	6.0	dopamine receptor antagonist	0.1209122249	CPC015	-0.0862068966
CPC019_VCAP_6H:BRD-K71599932-001-01-1:10	-0.0648258807	-3.4516146179	0	18	0.0329	VCAP	10.0	BRD-K71599932	6.0	BRD-K71599932	unknown	unknown	unknown	unknown	c1ccccc1	O1c2ccccc2CNCCC(OCCCCC1)CNCNc3ccccc3	2.0	3.0	mTOR inhibitor	-0.2436936338	CPC019	0.0
CPC014_A549_24H:BRD-K71035033-001-01-4:10	-2.7669898594	-1.7426570229	0	3	0.0	A549	10.0	BRD-K71035033	24.0	masitinib	unknown	unknown	Launched	KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor	c1ccccc1	c1ccc(cc1)NCc2ccccc2	3.0	10.0	Aurora kinase inhibitor	-0.6716328527	CPC014	-0.0344827586
CPC016_MCF7_6H:BRD-K88677950-001-01-3:10	2.2408097737	-1.1022583937	0	26	0.0	MCF7	10.0	BRD-K88677950	6.0	PD-198306	unknown	unknown	Preclinical	MAP kinase inhibitor, MEK inhibitor	c1ccccc1	c1ccc(cc1)Nc2ccccc2	1.0	3.0	MEK inhibitor	0.1341970978	CPC016	0.0344827586
CPC006_HCC515_24H:BRD-K67075780-001-03-7:160	-2.7845098315	-1.3446178105	0	6	0.0	HCC515	160.0	BRD-K67075780	24.0	TGX-115	unknown	unknown	unknown	unknown	O1CCNCC1	O(c1ccccc1)c2cccc3[CH]C=C(Nc23)N4CCOCC4	3.0	3.0	adrenergic receptor antagonist	0.2121756529	CPC006	0.1551724138
CPC014_PC3_24H:BRD-K13566078-003-01-1:10	-5.1033487146	4.4903191499	5	25	0.0	PC3	10.0	BRD-K13566078	24.0	BMS-345541	unknown	unknown	Preclinical	IKK inhibitor	n1ccn2c1cnc3ccccc32	unknown	1.0	0.0	histamine receptor antagonist	0.0764821418	CPC014	0.0172413793
CPC013_A375_6H:BRD-K58347372-001-02-7:10	0.5466325622	0.5483785147	0	15	0.0028	A375	10.0	BRD-K58347372	6.0	BRD-K58347372	unknown	unknown	unknown	unknown	n1cnccc1	O1CC2N(CC3(c4ccccc4NC3)C2)C(c5ccccc5)C1c6ccccc6	4.0	24.0	adrenergic receptor antagonist	0.3564553593	CPC013	-0.1379310345
CPC002_HA1E_24H:BRD-K98548675-001-02-6:10	1.3089064676	0.9437017452	0	15	0.0	HA1E	10.0	BRD-K98548675	24.0	parthenolide	unknown	unknown	Phase 1	NFkB pathway inhibitor	O1CCC2CCC=CCCC3OC3C12	unknown	1.0	0.0	NFkB pathway inhibitor	0.2029260258	CPC002	0.0862068966
CPC001_PC3_24H:BRD-K97365803-001-01-3:10	-3.427700542	-1.635753616	0	6	0.0	PC3	10.0	BRD-K97365803	24.0	PI-828	unknown	unknown	Preclinical	PI3K inhibitor	O1CCNCC1	O1c2ccccc2[CH]C=C1N3CCOCC3	3.0	3.0	PI3K inhibitor	0.161728139	CPC001	0.1724137931
CPC014_MCF7_6H:BRD-K37720887-001-01-1:10	-0.740289667	1.0543205903	0	10	0.0077	MCF7	10.0	BRD-K37720887	6.0	SB-525334	unknown	unknown	Preclinical	TGF beta receptor inhibitor	n1ccnc2ccccc12	N1=C[N]C(=C1)c2ncccc2	2.0	3.0	cyclooxygenase inhibitor	-0.5601348095	CPC014	0.0344827586
CPC010_A375_6H:BRD-K26947839-001-05-3:10	-1.3924507456	0.178116485	0	10	0.0063	A375	10.0	BRD-K26947839	6.0	BRD-K26947839	unknown	unknown	unknown	unknown	S1c2ccccc2Nc3ccccc13	unknown	1.0	0.0	dopamine receptor antagonist	-0.2334388596	CPC010	0.0517241379
CPC008_A375_24H:BRD-K76907295-001-03-8:10	5.5074462418	-5.2414746735	1	9	0.0	A375	10.0	BRD-K76907295	24.0	VU-0418947-2	unknown	unknown	unknown	unknown	c1ccccc1	c1ccc(cc1)-c2ccccc2	3.0	12.0	HDAC inhibitor	0.265093003	CPC008	-0.0172413793
CPC007_HA1E_6H:BRD-K03067624-003-19-3:10	3.8105688422	6.1430143385	4	4	0.0	HA1E	10.0	BRD-K03067624	6.0	emetine	unknown	unknown	Phase 2	protein synthesis inhibitor	c1ccc2c(c1)CCN3CCCCC23	c1ccc2c(c1)CCNC2CC3CCN4CCc5ccccc5C4C3	2.0	1.0	adrenergic receptor antagonist	0.0618646328	CPC007	0.0
CPC012_MCF7_6H:BRD-A51777634-001-01-0:10	5.6662376231	-5.4404761824	1	9	0.0	MCF7	10.0	BRD-A51777634	6.0	VU-0418933-1	unknown	unknown	unknown	unknown	c1ccccc1	n1nc(cnc1)-c2ccccc2	3.0	12.0	dopamine receptor antagonist	0.2738426268	CPC012	-0.1034482759
CPC020_HA1E_6H:BRD-K53308430-001-02-4:10	-2.9296099054	-1.1147988553	0	6	0.0	HA1E	10.0	BRD-K53308430	6.0	SA-1017940	unknown	unknown	unknown	unknown	O1c2ccccc2CCNCCC1	c1ccc(cc1)NCc2ccccc2	2.0	3.0	dopamine receptor antagonist	0.2006811829	CPC020	0.0344827586
CPC009_HCC515_6H:BRD-A96255180-001-02-0:10	-1.2304025798	1.7837178127	0	16	0.0004	HCC515	10.0	BRD-A96255180	6.0	ribavirin	PEGINTERFERON ALFA-2A	Unspecified viral hepatitis C without hepatic coma	Launched	antiviral	unknown	n1cnn(c1)C2OCCC2	0.0	1.0	protein synthesis inhibitor	0.1352652253	CPC009	0.0172413793
CPC017_HEPG2_6H:BRD-K51816706-001-01-7:10	1.0536849982	2.8642433526	0	28	0.0	HEPG2	10.0	BRD-K51816706	6.0	oxindole-I	unknown	unknown	unknown	unknown	c1ccc2c(c1)NCC2	c1ccc2c(c1)NCC2=Cc3ccc[nH]3	1.0	1.0	PARP inhibitor	0.0977511105	CPC017	-0.0172413793
CPC009_PC3_24H:BRD-K08463963-001-12-7:10	0.4539168669	1.2763235621	0	15	0.0	PC3	10.0	BRD-K08463963	24.0	BRD-K08463963	unknown	unknown	unknown	unknown	c1ccc2N[CH]C=Cc2c1	unknown	1.0	0.0	calcium channel blocker	0.1570612055	CPC009	-0.0172413793
CPC014_HCC515_6H:BRD-M16762496-001-01-9:10	-9.4599982705	9.52943732	2	2	0.0	HCC515	10.0	BRD-M16762496	6.0	PIK-75	unknown	unknown	Preclinical	DNA protein kinase inhibitor, PI3K inhibitor	c1ccccc1	N(=Cc1cnc2ccccn21)NSc3ccccc3	2.0	1.0	cyclooxygenase inhibitor	0.0708270799	CPC014	0.0517241379
LJP001_SKBR3_6H:BRD-K93747373-001-01-6:10	-3.5734934021	3.1360086248	0	8	0.0	SKBR3	10.0	BRD-K93747373	6.0	HG-5-113-01	unknown	unknown	unknown	unknown	c1ccccc1	[N]1C=Cc2c1nc(cc2Nc3ccccc3)Nc4ncccc4	3.0	3.0	RAF inhibitor	-0.0544971277	LJP001	0.0517241379
CPC019_VCAP_24H:BRD-K67870070-001-01-4:10	-6.5692686811	-2.399511537	8	19	0.0	VCAP	10.0	BRD-K67870070	24.0	SA-247615	unknown	unknown	unknown	unknown	O1c2ccccc2CCNCCC1	c1ccc(cc1)NCc2ccccc2	2.0	3.0	dopamine receptor antagonist	0.2549765309	CPC019	0.0517241379
CPC018_ASC_24H:BRD-A46747628-001-01-9:10	2.7960806356	7.0542113074	4	4	0.0	ASC	10.0	BRD-A46747628	24.0	ouabain	unknown	unknown	Launched	ATPase inhibitor	O1CCCCC1	O1CC=C(C1)C2CCC3C2CCC4C5CCCCC5CCC34	2.0	3.0	protein synthesis inhibitor	0.3876263867	CPC018	0.0689655172
CPC010_HT29_6H:BRD-A18411371-001-10-6:10	7.9719393237	0.9698472414	0	1	0.0	HT29	10.0	BRD-A18411371	6.0	BRD-A18411371	unknown	unknown	unknown	unknown	c1ccccc1	c1ccc(cc1)NCc2ccccc2	1.0	4.0	calcium channel blocker	0.1278222696	CPC010	-0.1206896552
CPC004_VCAP_24H:BRD-K39256324-001-01-5:10	-1.5401977414	-1.44128689	0	0	0.0	VCAP	10.0	BRD-K39256324	24.0	rottlerin	unknown	unknown	unknown	unknown	c1ccccc1	O1c2c(cccc2CC=Cc3ccccc3)C=CC1	2.0	3.0	estrogen receptor agonist	0.4088247496	CPC004	-0.0689655172
CPC013_A375_6H:BRD-K28120222-001-05-0:10	5.9159726057	2.4840409093	0	12	0.0	A375	10.0	BRD-K28120222	6.0	parthenolide	unknown	unknown	Preclinical	NFkB pathway inhibitor	O1CCC2CCC=CCCC3OC3C12	unknown	1.0	0.0	NFkB pathway inhibitor	0.168242705	CPC013	0.0
CPC014_HA1E_6H:BRD-K74733595-001-02-9:10	-4.1259579987	-8.9221566526	3	13	0.0	HA1E	10.0	BRD-K74733595	6.0	APHA-compound-8	unknown	unknown	unknown	unknown	c1ccccc1	c1ccc(cc1)CCc2cc[nH]c2	1.0	1.0	HDAC inhibitor	0.1584166537	CPC014	0.0689655172
CPC012_HT29_6H:BRD-K82837433-001-01-6:10	2.0927767401	1.1748417719	0	15	0.0021	HT29	10.0	BRD-K82837433	6.0	BRD-K82837433	unknown	unknown	unknown	unknown	c1ccccc1	N(=Cc1ccccc1)NCc2ccccc2	1.0	1.0	cyclooxygenase inhibitor	0.3120159791	CPC012	0.0
